1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408,0.7021998976257408
0.7014626765098314,0.7016553563961528,0.7015973496860941,0.7015721993352196,0.7019094162744742,0.7018472896787619,0.7020041653598151,0.7019079204523148,0.7017111909794984,0.7017498757397195,0.70157100598106,0.7019543540999628,0.7017439498580628,0.7018650817468853,0.7017052807576587,0.7017966704566359,0.7021998976257429,0.7017126186325322,0.7016304112905819,0.7016824408899436,0.7013927649517575
0.7010724368003479,0.7011255557631264,0.7011031895941672,0.7009702853422732,0.7015166927557058,0.7015497519315935,0.701605945755612,0.7011717649412015,0.7012424087148149,0.7014343562452855,0.7004116513904124,0.7016894227875106,0.7014410945856328,0.7015169402182017,0.7012620068808264,0.7011260696925911,0.7018281220546948,0.7006429354259195,0.7012188270473844,0.70152782572746,0.7009136520370841
0.7005717152322799,0.7005993378678714,0.7003192312920561,0.7005970332442246,0.7013954849324161,0.7011422445576033,0.7012882736264969,0.7006244663798666,0.7011621746210612,0.7010350392055917,0.700075023110617,0.7012669546558571,0.7005685216450491,0.7007814411003694,0.7006039750231247,0.7005324431541535,0.701414501799672,0.7001341525871203,0.7009250291762107,0.7007733016799798,0.70046496328611
0.6999576700330328,0.7000731570648739,0.7001522906922752,0.7004202264796959,0.7009911484824918,0.7008076375465746,0.7010130787570807,0.6998772781338467,0.7010584007575125,0.699957805946649,0.6993316365131016,0.7007668006685293,0.6998245083376642,0.700268747845773,0.7000978371374884,0.7003420855869453,0.701414501799673,0.6998490596576584,0.7005267005400043,0.700294498329656,0.6999218157221155
0.699607747386672,0.6994251524895836,0.6997514621846184,0.7001079449576817,0.7003884796342108,0.7006073519682668,0.7006937152470737,0.699569035549803,0.7008726157001006,0.6994853372393856,0.6989825268220118,0.7002390080465001,0.6995863098494418,0.699961399081539,0.6993865795822206,0.7000425800087808,0.7011532576418903,0.6991731622381563,0.7001287368509254,0.7001127000497684,0.6993044136593212
0.6992606256209256,0.6991254606850398,0.6991604045775228,0.6995888490685841,0.7000201141240473,0.6998867848279003,0.7003939827996045,0.6993825409060125,0.7002432403574014,0.6992412220524924,0.6983617278425902,0.6997624727131612,0.6989929204067002,0.6994802161907824,0.6991625841399377,0.6997410941947636,0.7010051185950358,0.699085695523719,0.6997591917274306,0.6997557938301098,0.6989043571267052
0.6987366712377803,0.6988163741818719,0.6988862736390725,0.6993072202783662,0.6993089537931827,0.6996598194693011,0.7000188042886109,0.6986765931338199,0.6997178071664778,0.6985101311617727,0.6979934949311917,0.6991137081158036,0.6987614312568028,0.6986493637118776,0.6985191756062825,0.6994856502903959,0.7005293669495465,0.6983860623558149,0.6990818568381507,0.6991723791530432,0.6987157442252935
0.6981735085480884,0.6984219154357625,0.6982940532042363,0.6990113436255913,0.6988795445376803,0.6994455235110641,0.6998038003893959,0.6980751876437719,0.699354673256229,0.6980348815173445,0.6972853415923616,0.6988085781476046,0.698252963019514,0.6984268051859953,0.6982626991471547,0.699274689341375,0.7000973850314476,0.6980683529601573,0.6985285972016652,0.6990726557383931,0.698636521281612
0.6971780133205432,0.6978353165205646,0.6979696497347709,0.6986944163206413,0.6985089507350691,0.698961855885003,0.6993477941622884,0.6974219450878973,0.6989301131913436,0.6979312307242606,0.697100933836199,0.6979117219161616,0.6980516737110264,0.6978429914235948,0.697884713843822,0.6986646139835699,0.6997352027040489,0.6978444679466462,0.6980302951267795,0.698541675501684,0.6981615332377669
0.6968070679381281,0.6970832820653123,0.6975110815494994,0.698208643270116,0.6980030781167561,0.6983809019094389,0.6990756753332596,0.6970733176031542,0.6986185275322834,0.6974815795813942,0.6969830242810974,0.6979117219161619,0.6978237460091079,0.697365242356417,0.6973011976001764,0.6984686857502839,0.6993792385057013,0.6978444679466462,0.6975093451125158,0.6976634817656499,0.6979784817031699
0.6965928011347553,0.6967179760282451,0.6969444542112443,0.6979007591185568,0.6974955153500153,0.6982992330368555,0.6986895844873755,0.6966473402951248,0.6980612932557447,0.6968293096674779,0.696476620667494,0.6974814373944859,0.6976302771075282,0.6965883901191603,0.6966474934998,0.6982702442356282,0.6989697822232341,0.696851836320235,0.697398228346503,0.6973196075648913,0.6971956252458114
0.6963679258944416,0.696520982586679,0.6964323977516064,0.6976814063878028,0.6970119100822932,0.6976953035088915,0.698115775495842,0.6963711143872099,0.6978500038162774,0.6965393598595842,0.696183502601719,0.6974814373944856,0.6970723417540693,0.6958179117960268,0.6963862428324382,0.6977787677252999,0.6987701703488196,0.696531500628006,0.6969307950482879,0.6969092463368477,0.696820592341549
0.6959153877364174,0.6955859122050094,0.6961093967711861,0.6970173917990214,0.6966635197099816,0.6973140535780397,0.6975861203150316,0.6960646588011297,0.6972170742726231,0.6956879821931902,0.6956477764786101,0.6973733686031357,0.6963799204759968,0.6956961305782616,0.695975640290662,0.6973248890166921,0.6981408163376221,0.6957377933790597,0.6966218165980158,0.6962413785479281,0.6964910311867077
0.6954896047518044,0.6950929024526298,0.6957760487151842,0.6966489869419885,0.6960164959642758,0.6969378921610396,0.6970196783118737,0.6958952722584765,0.6963970568081533,0.6952742376039633,0.6952703933516746,0.6966224441475491,0.695664501051687,0.6954340670979609,0.6957574678540602,0.697055756337454,0.6975735353843701,0.6954107126082871,0.6960605287922673,0.6953469904844555,0.696281848303651
0.6947544837072342,0.6948822731763402,0.6954717641095303,0.6959133686278873,0.6955307007611476,0.6966097458068019,0.6965932408886323,0.6955629850283807,0.6955366759630681,0.694770365175676,0.6943534427156254,0.6960115686314022,0.6952455388017812,0.69425629377735,0.6953374948114273,0.6968014866775417,0.6973706639113562,0.6951627682439835,0.6952636933914925,0.6951256175846497,0.6960827008179261
