1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018,0.16096569492844018
0.16084627913381433,0.16102151576238294,0.16074792827043283,0.16087843246082809,0.16029409583343426,0.16103712921035523,0.16086251926039052,0.16075111865557765,0.1609415237091039,0.16102912068195538,0.1609567641216417,0.16071267629484617,0.16061361990215609,0.1608100177537479,0.1613146016609019,0.16149717795962623,0.16097154652227422,0.1611999527036883,0.16104248959545078,0.1603898366245608,0.16105286835143895,0.1609634507825752,0.1608762782716386
0.1605795417407368,0.1603457427583757,0.16111377606001326,0.1610620511808688,0.16020641651850792,0.16090333241549074,0.16068890527943291,0.16077726729529648,0.161256272119431,0.16046359567304191,0.16047594801377885,0.16017523357069763,0.1604489099883012,0.15998784963954019,0.16160290021782045,0.16124837213437995,0.1610542066151206,0.16114125205156618,0.16090734711211216,0.16033922438312936,0.1607289807816675,0.16017980794265593,0.1606616522342047
0.16059487296625494,0.1608646539780126,0.16065354396957574,0.16068037809629834,0.1600485792234467,0.16080194608647191,0.15993758444848843,0.16060134652599586,0.16058458265692627,0.160471488187005,0.1600930275014319,0.15958617146875467,0.16003377819851128,0.159867705798648,0.16140679166170244,0.16099751725005615,0.16144827357317987,0.16191726947199292,0.16092635473016784,0.15960796631879873,0.16056613211186083,0.1599762744178072,0.16098805085623757
0.16041178549642404,0.1611840134194638,0.16075964030663184,0.1611010394244302,0.1599688016611686,0.16023947000625458,0.1600297451864685,0.16110359512543293,0.16071201433993615,0.1606448047984377,0.1605841127224512,0.15900872603404773,0.16013213009647545,0.1601489253012863,0.16155358922636334,0.16136738958129085,0.16152140998482242,0.16166517860247642,0.16037393902819716,0.15975278629484524,0.16019339221101253,0.16029550932330167,0.16066630643346688
0.15996786018888126,0.16089440705661795,0.16035769082067006,0.16075245489136772,0.1598164987204964,0.15979069696553028,0.1598650671127405,0.1608315728139528,0.1603080451877617,0.16061609426186327,0.1603240342205219,0.15875668050952313,0.16020863494177276,0.16030024653649746,0.16133065471919808,0.160613691140153,0.16169019285775485,0.16157433620044143,0.1607440002196996,0.15974059797204357,0.16018781504509613,0.1604898364422661,0.15976941311135157
0.1602200116123192,0.1603695289330139,0.15999938824401055,0.16173826128563148,0.15996192750226396,0.1592914196875575,0.15916255496107823,0.1610850334534006,0.1602806872767361,0.16074549584852285,0.1597013976650696,0.15880102854836273,0.15970763153653875,0.1604069002182752,0.16133339182038883,0.16030550230543825,0.16144865307858214,0.16192441217403813,0.16100063592680594,0.15953846100745173,0.1604425567082071,0.15980496950858936,0.16006222485136481
0.16001013622502747,0.16085195079936265,0.1598619652846801,0.1615209454601602,0.15987255518450777,0.15895868356709886,0.15929830251337543,0.16081507977420584,0.1602546550524099,0.16087432143668706,0.15947237194912905,0.15866832384323018,0.16008494708482388,0.16005808034889363,0.16139676467903089,0.16010653929226182,0.16093402236369417,0.1619680564020573,0.16107501813121486,0.15927836043920832,0.16058442833677386,0.16039979686524544,0.16037443207921234
0.1596475682808006,0.16072088995915215,0.16045331113972203,0.16178889238758354,0.15956020353567418,0.15856089076273036,0.1590152941409193,0.16062575631371465,0.16062540486279614,0.16081015850290234,0.15969478747476215,0.1588698003859882,0.15998397757428556,0.1604720273519395,0.1613416844456063,0.1605133216386443,0.16043954048627018,0.16159951962586852,0.16114843749026345,0.15983839695909355,0.16105122033396602,0.16057907681676228,0.16036073322006184
0.16027140343950133,0.16018227767896057,0.1603174083514986,0.16215497541571217,0.1599502879407393,0.15832680184630477,0.15952190110880113,0.16079543076947328,0.16013643240645023,0.1609111380845912,0.15987719349201743,0.15860005707544003,0.15989275568873126,0.1611286678747162,0.16146593266029244,0.1600808048777408,0.160870880244309,0.16140999664175917,0.16095831758448176,0.1602998816924278,0.16132024652594812,0.16062224154638077,0.15979719201399206
