1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888,0.2637378982593888
0.2647070543375567,0.2646576480710164,0.2648578417363389,0.26506812986319206,0.2647842103054209,0.26482764402736036,0.2651101425152215,0.2649856021376906,0.2651139613624911,0.2648735884911038,0.26463386887420914,0.26490833974488776,0.2645986423300347,0.2644657652899356,0.26480902749446966,0.2647267071969235,0.2646067750519151,0.2650357725470241,0.26510051577573857,0.26522327023783027,0.26531894216378143
0.2660131992635816,0.2653931231891633,0.26592866986914654,0.2661385048441566,0.2659982908062854,0.26587212187638226,0.2665388271927193,0.2664729287722219,0.2663934017637937,0.26609209855287885,0.2658329118072272,0.2659098744482167,0.2659349299451926,0.2661694554388725,0.26580708293746474,0.2656367905295878,0.2658173279398711,0.2657172789408699,0.2661878447733763,0.266170793534809,0.2663031908353019
0.2665790932283549,0.2661623791338709,0.26710331478859634,0.2678717866502854,0.2666871105611748,0.26626461367915477,0.2675070942707038,0.2667818879119376,0.26786491384051603,0.26731988708164856,0.2664312629688372,0.26695489498080155,0.26736742726156754,0.26720448469823577,0.26721014852256025,0.26600801252432055,0.2672112377828367,0.2669368266421304,0.26727506601297363,0.26742610212605145,0.2672486527733066
0.2678272622259353,0.2669115131082762,0.2680307453062181,0.2680751181449599,0.26725904441839315,0.2670491651108989,0.26864329615498284,0.2680994263741292,0.26971660284783744,0.2680242450055271,0.26722269441664104,0.26740430068057286,0.2685751772694326,0.268388366233565,0.26850792145474955,0.2673099366321459,0.2682424410146263,0.2678453799357542,0.26868622529968883,0.26824222370938783,0.2682151684304565
0.2690268918960996,0.2671477205503099,0.26914008939004624,0.26876567472579377,0.2684601164602376,0.268516503713194,0.2702247150719693,0.2687062360585099,0.27093339834297814,0.2691834697632556,0.2684175763053088,0.2684905197384353,0.2700119382561728,0.2698746464742278,0.2698065878042757,0.26893667092844026,0.2691363827583369,0.2681455879145035,0.26933190184368166,0.26926926833189796,0.26951986874769945
0.2710836265486008,0.2687833633384025,0.26998973808959986,0.26955792842803594,0.2695703872641647,0.2701385955862509,0.27098619932569873,0.26913650631922686,0.27167871765727647,0.2709412050225455,0.2696940713941146,0.2697028029058028,0.2707605265873708,0.2708037124843057,0.2707836603841472,0.2695161272043821,0.270279666550806,0.26885627500038944,0.27024250758373797,0.27021810576969324,0.2699742876145238
0.2726744192648161,0.27044116521505457,0.2710843215157381,0.2706354567465547,0.2703739918021729,0.27127807465802295,0.2718960086332428,0.2697360060408724,0.272491568797002,0.2713739456535125,0.27022031758157117,0.2716305261411355,0.2715494081087325,0.27172638230079377,0.2718070687845237,0.27072348342150765,0.2702695700857273,0.2699850902494259,0.27190443395755876,0.27117218896655365,0.2702605902049945
0.2728477989306692,0.27161896331428353,0.27184623241951267,0.2715082847018841,0.2712510696431019,0.27262532444038534,0.2725088556005323,0.2703662519492088,0.2732507752477045,0.2725374559787206,0.27106379909982703,0.27265757511293237,0.2726772962131399,0.27275078590830926,0.2726185592954172,0.27139534085870615,0.2709503295152463,0.27074945325798566,0.2730178494116078,0.2716343272162115,0.27086847198648595
0.274606538508035,0.272697152936913,0.2733377503948938,0.27218215834428855,0.27180137176843727,0.27241332036331295,0.27362285211240867,0.27170215112402246,0.27442368399238826,0.2722071043414368,0.27096985981634236,0.2732742626283035,0.27366853032444777,0.2732668163002512,0.27333753980561143,0.2723030057797071,0.2717445413558618,0.27103844877134464,0.2738653504607367,0.27178439390720216,0.2721466209535517
0.2750445323546548,0.27324227325167866,0.27424483991536347,0.2733269901547737,0.2732342051225579,0.2736510421071262,0.274974052453757,0.2730207190889913,0.2748163098872197,0.2735530435153771,0.2714158886403385,0.2734504631185486,0.2747524417307884,0.2737949551379909,0.273635910087563,0.27372213364222836,0.2723144602466064,0.27188315552755604,0.27446340346724196,0.272307485963712,0.272792302730458
0.2759274615891781,0.27454831263568075,0.2752150029312271,0.27448493709010896,0.2742218213502987,0.2744246740195683,0.27565036345025223,0.27402949394257026,0.27456370337919284,0.274786965993991,0.2729610907717546,0.2737389167133022,0.2750091974411824,0.27451358300073186,0.27517004003161044,0.2734988388556511,0.27313182723159524,0.27308359720977654,0.2748523971477918,0.27319870358125237,0.2742020242739157
0.2773061763724826,0.2754079332659306,0.27509233312930903,0.27480154597465634,0.275575183696994,0.27526642667241386,0.2769311586537966,0.2749501238699676,0.2752629098557852,0.27507681551269314,0.27320417886661297,0.27537561848092457,0.2758362958855975,0.2747030590210352,0.27587993800760247,0.2743709307334259,0.2744184839185069,0.2738359300238249,0.27515029445021344,0.27386365784251665,0.27577685676697766
0.2777495683331495,0.27668623042682744,0.27567554372161235,0.2759228916693434,0.27661277806654216,0.2760410342983623,0.2770685062911768,0.27474522893665737,0.27532568001466967,0.27600280074234407,0.27393269299265094,0.27621266947494505,0.2765859257785944,0.2753694290756072,0.27683124626095196,0.27439296588639034,0.27487357499876874,0.27505579463958,0.2757987793824235,0.27492819823157305,0.27677812079478803
0.2776626183359844,0.27720480436819417,0.2753712319706132,0.27618285401453324,0.27689653583771495,0.27626786014947197,0.27749497341632184,0.27499388604712177,0.2758498006140084,0.2760188451183787,0.27453346612440305,0.27737255093370466,0.276815341347883,0.275685130068065,0.27782754585410296,0.2749576763270872,0.27579856940881226,0.27604502141221815,0.27611908632518467,0.27534151592999745,0.27686692762400567
0.2775655742418068,0.2780713871333233,0.27589368410866016,0.276489457796738,0.2774080677983081,0.27718033906472306,0.278541622315059,0.2755649356128536,0.27670201139391704,0.2772783398410566,0.2752034886408409,0.27765330901934904,0.27806247836585235,0.2761388154371454,0.27725633744092737,0.27617588648366564,0.276416492925764,0.2764143207962043,0.2762979733591917,0.2773061024769274,0.2775622686143426
0.2788025443365118,0.27830750339809324,0.27704849843496604,0.27663838631186716,0.27780422141209493,0.2776711584421287,0.2782348351447053,0.2762310625530028,0.2777524753608003,0.2781904238922614,0.27617550092838483,0.27794587767214973,0.2788273839258114,0.27710369158187725,0.2780273646138986,0.2765202853671162,0.2769671349404324,0.2768804244724206,0.27688804806369965,0.27737428544724557,0.2789601541567395
0.2790264722964913,0.2791974296124187,0.2778186904289569,0.2774696931956588,0.27787985360363726,0.27786196609065933,0.2783785229785557,0.2764760201019787,0.27861165638935953,0.2784095098642711,0.27653949109172254,0.2783626506978452,0.27890660802299155,0.27779706430863965,0.278793650373015,0.2772874046162,0.27788118183495386,0.2780130266497119,0.27687694318593536,0.27772721438044534,0.27920874523521794
0.2796422758768484,0.2796843754847416,0.27904540874943373,0.277447712602949,0.27792467638425716,0.2784839989737665,0.27900227919646003,0.27674275810891896,0.2786187898867696,0.2790610879099593,0.2772727274932482,0.2787489688587026,0.27907507658545866,0.2792050270092819,0.2793677980829152,0.2780149232196037,0.27839763934724965,0.27873271561205076,0.27771546987489415,0.27813756526097044,0.279356873504313
