1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502,0.1496469062820502
0.17376838950489504,0.1694914088368249,0.17099951586044054,0.17122341909473932,0.17306457279654444,0.17489226857467713,0.1732526438555242,0.17349508251336418,0.17576951950491917,0.17641782577497087,0.1751654038016592,0.17469969137591781,0.17234270676859123,0.17216917813915386,0.17146241065910284,0.1736206551404604,0.17173088034584688,0.17166265871687061,0.1711097277390242,0.17548905638714107,0.17306998524912676,0.17434644625422924
0.18562745174848042,0.1847628326929259,0.1844840535125337,0.18656234116756062,0.18960874535095532,0.1904653293936009,0.1855813139882067,0.18896352240986225,0.18790940205914017,0.1873598156594449,0.1845342882686425,0.1872511867696384,0.18628775249612223,0.18628077567265833,0.185662428580176,0.18837369006039895,0.18673838200906792,0.18765014090232754,0.18730635994999206,0.18761291283159326,0.19074636795599492,0.18569605351999796
0.19673439424399555,0.19199330253024793,0.19415713733925663,0.1953579918318689,0.19630981134346032,0.19801607809683938,0.1934230783999152,0.1959249312354118,0.1983091929019,0.19500664957339447,0.19489065484386525,0.19174643415192416,0.19297265781330375,0.19382179693561868,0.1954033609682112,0.1976719880213367,0.19393290838345198,0.1968652641944728,0.20021726848014385,0.1988785136738542,0.19600891854581162,0.1962444050353187
0.20243513631467427,0.19932105077805523,0.20009601026326992,0.20480960578010418,0.20401919953663053,0.20460690454570474,0.20167644568826945,0.2024451906591735,0.20504228796536533,0.1984423393711088,0.20262776685941258,0.1985566232335008,0.1995449290402001,0.20296396303346553,0.20197211273286406,0.20341169358127745,0.19818523607516997,0.20098799528367794,0.20683554231337453,0.20436390003030394,0.20275384212684225,0.20245140318152324
0.2098144903969573,0.20450484904013722,0.20307903321326157,0.2079915444757427,0.20533907691481013,0.2085500410086654,0.2056761223419079,0.2083168191332711,0.20676928043983303,0.20200163554718792,0.20815819759477086,0.20645652659053285,0.20298605510510068,0.20783109093202945,0.20653405746104306,0.20686501699030924,0.20554048366113417,0.2034995965444856,0.20930339865147018,0.20823859538016845,0.20960057458291956,0.2079646151313835
0.21539482018202716,0.20919723418073488,0.2071334464341074,0.21027792372013243,0.21034462981537264,0.20836470181342043,0.20969888052420255,0.2132674031243927,0.2071532275626232,0.20627066833159916,0.20998423974189961,0.21021870572231505,0.20722037426439005,0.21187469995145986,0.21068535032180807,0.2095213633871423,0.2077398857290743,0.206321244367409,0.21202172301436203,0.2114031416964209,0.2129584576172,0.21338115947138853
0.21727662967796132,0.21211713607242383,0.21002494864649296,0.21201377011102074,0.21175927299169522,0.20731126869484826,0.21341737582281867,0.21651389576325805,0.21168107040993828,0.2099551256466313,0.21300625818767302,0.2120356423947587,0.211148059164148,0.21339578214195726,0.21210529362519387,0.2132629389558727,0.2103408215054496,0.20983555095018896,0.21409354225813268,0.21499556810771767,0.2167808867201209,0.21488261840480805
0.218946724592852,0.2169078606027372,0.21291470880894736,0.21474289059894977,0.21278458998360342,0.21032382726617807,0.21232632733254822,0.21660476611519233,0.21486148961609602,0.21067700236760517,0.21728735043315411,0.21596635596199604,0.21210091722855529,0.2127005654164544,0.21313367370167471,0.2156069338798852,0.21246603451100102,0.2131922923872011,0.215156677257403,0.21599175771391277,0.21664760356847143,0.21758912453292822
0.22067467804185498,0.2186492107759366,0.2145258437760855,0.21731528710454087,0.21535155527360722,0.2126484887840738,0.2158927783068935,0.21705011826058368,0.2142486435288264,0.21367547657324806,0.21929996580437383,0.2192607336922571,0.21260278104294997,0.21548452562471834,0.21353909425136783,0.21622459393156698,0.21226440732162993,0.2145358042953024,0.21813588948531523,0.21696030248417517,0.21859082482958359,0.2176405092414991
0.22217466921214,0.21787416932896977,0.21542176709811173,0.22099372970835618,0.2181560793228192,0.21394990192892763,0.21792557459079953,0.2177960444382894,0.2164079683751426,0.2145338222215174,0.21738812148650943,0.22062004506478955,0.21420095462683417,0.21592328934658894,0.2165183957365119,0.21611766895716475,0.21416664397971535,0.21710166548170107,0.21882786261139175,0.22019036563523756,0.2200569198504329,0.2177461549875213
0.22412041602632116,0.2203021962890015,0.2166947642745656,0.22021475606885263,0.21855006668425248,0.21573857388351034,0.21963548763063037,0.21917480512727686,0.21847489286600089,0.21502221616135708,0.21701564430281958,0.22296712368471244,0.21560595820187228,0.21798911261750564,0.21565007590926819,0.21599997398119267,0.214986545405772,0.21816251825017866,0.22049440276616095,0.2215343117599783,0.2224734361600922,0.22067091605853142
0.22465953226962215,0.22186713305268835,0.21903041999742986,0.22303425258894627,0.21977743089133422,0.21786716469039516,0.21900528275996517,0.22173441406735664,0.21992314782826092,0.21724106758233816,0.21859485130120102,0.22486814099924848,0.21724814462604972,0.21985473099571856,0.21643425282966341,0.21775807328998195,0.2159909606405073,0.22051849617534092,0.22233753363556125,0.22195424520070134,0.22352251059873227,0.22163768057387548
0.22529016024700613,0.22115000975151936,0.22130660171570446,0.2245943762695282,0.22212973956310073,0.21932639514315386,0.2199072032261644,0.22368294979647196,0.22159814280271597,0.219807818824065,0.22129758118730344,0.22378743517161104,0.21712322666066444,0.22059462571575256,0.2165180618492187,0.21796595799516869,0.2184223706222041,0.22363395349111834,0.22234199214053102,0.22336431149015484,0.2252724106923798,0.2238007380177247
