1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518,0.08787397688017518
0.11519538278155929,0.11532612129244882,0.11479209674097117,0.11512842290538275,0.11535855010205856,0.11708940390502857,0.11637500204418319,0.11243532369124615,0.1145794677208428,0.11371825685590443,0.11619693275572368,0.1146902367386411,0.1145887656621565,0.1157769147958851,0.11711634615561407,0.11686422405954425,0.11535899871225447,0.1145004588968413,0.11432830964521755,0.11844607044885137,0.11497602572784404,0.11346604758634078
0.13223493962793578,0.13081847088516607,0.12982793444809157,0.1322882055787892,0.13171906435002675,0.13508151160229015,0.13322096068127035,0.12928091056975327,0.12997825156333476,0.13327163662205505,0.13301680197082383,0.13119777422071138,0.13098202534581527,0.13265055931008257,0.13357347189966434,0.13512231142112915,0.13226841562211433,0.13145169147405092,0.13131537873140595,0.13351973607319287,0.1295961736501631,0.1292703105050068
0.14430870807982935,0.142760782953367,0.14155575955394206,0.14325618850045985,0.14319483986956666,0.14550965485325223,0.14649300403766477,0.14234768725224173,0.14226940654484665,0.14408855466091525,0.14513067385508882,0.14242324276269216,0.1441154688421901,0.14266133207579063,0.14457936113643263,0.14457271255946058,0.14250538306606442,0.1411522805462566,0.1448007779671328,0.14454616893536076,0.1410476400171594,0.14148654688835768
0.15186544397217858,0.15160004386093268,0.15075484539559791,0.15052307306749207,0.15178469248181362,0.15221714119282426,0.15405778811514784,0.14981425065919118,0.1510678299961308,0.15142546757839476,0.15296052679027874,0.15143869513866606,0.15294577348488833,0.15177209043073026,0.15202151095772948,0.15251009187332012,0.15060674192814366,0.15055863009175216,0.15468089912956307,0.15350692855053702,0.15039815998610354,0.15009764807840792
0.15829288784670414,0.15744877314405242,0.15767875736261125,0.15823780375456456,0.15892513373521028,0.15997537126676045,0.1600175507976528,0.1565202499571405,0.159525194707431,0.15810244668924506,0.15954704046925225,0.15718695720776224,0.16030546575486518,0.15819816986591492,0.1589884374531324,0.15894616989493018,0.1554682831941654,0.15738928344375386,0.16026813482835064,0.1577815059683857,0.1568298232760869,0.15651544251985539
0.1631002151086875,0.16204891933009605,0.1616385484929505,0.16334256095863353,0.16479170492090314,0.16447661529851437,0.16486066383511452,0.1626321826951961,0.16539105419681766,0.1626805322719035,0.16409013736610023,0.1628375158298415,0.16517435267504502,0.1636762096043356,0.16353203609232952,0.16262156749454107,0.15986938870444373,0.1638745166811044,0.164512415830221,0.16303350155282353,0.1618373230286273,0.1631949194971063
0.16771909202567914,0.16526127995382675,0.16645235182819867,0.16779897053030468,0.16919830716085357,0.16871372425816597,0.16877060236572233,0.16705070263593655,0.16933685861543604,0.16626943396490493,0.1694111137531311,0.1663658646783623,0.16899283682402155,0.1676754146230921,0.16724699198151086,0.16815848315228374,0.16479275954688924,0.16948669494012045,0.16867393817419973,0.16801576057654555,0.16588579278731824,0.1689872857392452
0.17148621670261188,0.16931002678185547,0.17121944476666776,0.16968003578273483,0.17188296260023253,0.17273965173929595,0.17246597332221641,0.17090861648929204,0.1726662993232593,0.1700220648216707,0.17161690428720858,0.16919878722881132,0.17009534569092066,0.17143894640057267,0.17047017047952764,0.17154651343950397,0.16787542427799887,0.1735480652999024,0.1725308252177156,0.17193259035537295,0.16965115452240503,0.1710864420558905
0.17528334543381827,0.1717962103153933,0.1739673200724717,0.17180165984725193,0.17500678270788,0.17575852368088885,0.175707986812705,0.17189894046252419,0.1748412267727595,0.17285371114476644,0.1749945668187759,0.17201738564695487,0.17297429068665335,0.17487320994296496,0.17294964466475427,0.17420891783608033,0.17180713858617075,0.17587809582212058,0.1758054001767771,0.1742271954297084,0.17328889311797543,0.17363262707142046
