1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.2180658276972216,0.2214089723556034,0.2195314351735545,0.2223665307047032,0.2200619441832506,0.21975742510932128,0.22250832602274,0.22076867427692604,0.22019207968504265,0.22104452271944527,0.22116699910741253,0.22063843119586615,0.216021657482022,0.21982377220710847,0.2192353850686487,0.21900221984871807,0.21909974666778465,0.21942898521031132,0.2166369408398645,0.22007093128628744,0.21947606341113068,0.21844913762543774,0.22254424358335867,0.2201743592239361,0.21996332926992154,0.21819010875854583,0.21900618908997005,0.22080753091596272
0.2194106167566824,0.2228045243490822,0.2201642035149372,0.2221450096213111,0.220280339098158,0.22040861622236355,0.2222624198565158,0.22143975223418155,0.2215442623874795,0.22059331719189998,0.2218699587123328,0.22143710563348346,0.21683238113595338,0.22093268366794558,0.21984312575987408,0.21916295477881947,0.21887731691667528,0.2193825584530118,0.21739993708707428,0.22065584600074056,0.22022112282415202,0.21924322340791635,0.22331985985875544,0.22117492040336478,0.2215872987401248,0.220119115447062,0.21922523498894,0.22159988412756507
0.2199252089560919,0.2218383529337737,0.2216741624707784,0.2230603606545371,0.2217402086807908,0.22262845346519594,0.22419068742879908,0.22124783561534853,0.22265011961161615,0.22117235353208403,0.22132041533706862,0.22267897509439344,0.21864249785376536,0.22052376282759967,0.22149094768943356,0.22048724576127093,0.22044350481388805,0.21901161053124413,0.21708297635196927,0.2218652487113559,0.22072651758971965,0.21993492219705563,0.22396362689794402,0.2215973270571467,0.2224533414623478,0.2207414172542396,0.22100706429563616,0.2217421447564249
0.2201976009759002,0.2223158149696383,0.2218264623636574,0.2228464921043324,0.2224259496012163,0.2235572255659916,0.2243609497782743,0.22258647875115548,0.22284813313229715,0.22235979320883228,0.22178764049587146,0.22319981302118536,0.21987411574958352,0.22126517771754625,0.2221137002912692,0.22062059823625793,0.22048785299642518,0.22044919771810886,0.21769758295183886,0.22330022452568643,0.22017204410246996,0.22002431139038475,0.22491364407208783,0.22263994528934566,0.22363989816900143,0.2213459119549564,0.22155643366453107,0.222216714346752
0.2211717967987311,0.2235461960726493,0.2228618304625395,0.2227555454405555,0.2228700369285085,0.2234995160373044,0.22357160223639214,0.22271633094433058,0.22396537261859661,0.2229171190089722,0.2221589512357848,0.22259583825232093,0.21992501414143542,0.22166814492365802,0.22277553974471692,0.22143266561102765,0.21979846960224406,0.22038540124786454,0.21760814475473766,0.22386766633294017,0.219749410983644,0.22039867285006892,0.22615454287691913,0.22314928800968348,0.223550973106396,0.2215591000432057,0.22236794445952962,0.2231081665579942
0.2226062903458339,0.2234791509368593,0.222255607072159,0.2226493737278921,0.2226515073678716,0.22448614398040373,0.22334318300867523,0.22417278453501147,0.22519930952817244,0.22176098549427462,0.2228817075158603,0.22375368099119147,0.2202924428083996,0.22160144730532927,0.22375665583843496,0.22303586304002251,0.22111403502048652,0.2196201807969495,0.21980239861569142,0.22332158004379637,0.2195218676592733,0.22180834238841787,0.22519197405944677,0.2221989724210625,0.22334803802005626,0.22120775838110343,0.2222516252217992,0.22250766923164383
0.221633309479769,0.2244577353663701,0.2207498268278595,0.2225706750828665,0.2226133940951019,0.22427589973220957,0.2240550362492389,0.22504033309914662,0.2242871311107618,0.22226082403437078,0.222709068520944,0.22344354407215702,0.2202669380441945,0.22195336107481073,0.22393987694489204,0.22268123327707617,0.2213374703142297,0.22127599930987124,0.2203197395767703,0.22316548836799502,0.2202849458266531,0.22108393853194344,0.22584322949613406,0.22236059989826928,0.2237213591543595,0.22236138531495345,0.22399386718737702,0.223290502955171
0.2223452627598165,0.2242574418366152,0.2219750343583354,0.2233722170155739,0.2222714409824368,0.22455761987894737,0.22395023366148578,0.2258606797373939,0.22493881950411582,0.22153122986469684,0.2211191440241102,0.222515080696027,0.22048938977419602,0.22374645398601495,0.22489800677887561,0.22261551326964266,0.22209716484587058,0.22239813654922302,0.2211427728782311,0.2236119855086477,0.21967756983791653,0.22138136788175908,0.22494693058254897,0.22331993248664708,0.22349336111679946,0.222465208237417,0.22373263169923055,0.22336657840262847
0.2224359626656842,0.2237820623770726,0.2229151970092123,0.2238564555348765,0.2224880270103651,0.2251075382933731,0.2245488718079104,0.2252098740070794,0.22572157294928855,0.22168061984844542,0.22148619280812384,0.2226441177281142,0.22078283774907326,0.22339146611596516,0.22429227907528745,0.22273413063977654,0.22121469000139543,0.2228638060035441,0.22177938642211092,0.2232567098904958,0.2198662107687798,0.22100879080254748,0.2241384627309457,0.22377000799269134,0.2224166463070583,0.2223066985619779,0.22336400433659948,0.22249828073425018
0.2223221792492582,0.2239428219727339,0.2229965723741508,0.2245125665423412,0.2224972705533675,0.22513209800951853,0.22462172812120806,0.22494400923917326,0.22620401922251052,0.22186906850097213,0.22089035132022355,0.22388631744036988,0.22079667520050483,0.22419487998051685,0.22397718556139398,0.22350475014669602,0.22239102526753485,0.22336607638328226,0.22120548281519728,0.22422447828991965,0.22071123233475745,0.22093613209168936,0.22478297402570893,0.22373655594155617,0.22333031831421046,0.22418441060315047,0.22415698336049916,0.22184827797914125
0.2232614000490957,0.2245793109593552,0.2234340949038011,0.2240074887794142,0.2230187623764398,0.224510289079232,0.22427504255659134,0.2250175286967124,0.22550057374228705,0.22136872403305513,0.22241149876107974,0.22373091102407608,0.2211485624788836,0.22454206266572646,0.2252994015206119,0.22260992032693422,0.22478950572858294,0.22328627049955638,0.22085436582802145,0.2249417667913106,0.22087343511983118,0.22078598026502871,0.22375867437550098,0.22308315001076273,0.2220890229256071,0.2240775200603674,0.22441255256749804,0.22233258219958302
